Citing,Cited,Year,Weight,Citing Title,Cited Title,Citing Word Count,Cited Word Count,Citing/Word Counts,Cited/Word Counts,Citing Group,Cited Group
14,49,1970,155,Coast Guard,Transportation,94903,282283,0.0016332465780849,0.0005490943485792,National Defense,Economy
49,5,1970,119,Transportation,Government Organization and Employees,282283,438832,0.0004215627579414,0.0002711743901994,Economy,Government Structure
18,12,1970,250,Crimes and Criminal Procedure,Banks and Banking,350874,596284,0.000712506483809,0.0004192633040631,Society,Economy
18,28,1970,225,Crimes and Criminal Procedure,Judiciary and Judicial Procedure,350874,255801,0.0006412558354281,0.0008795899937842,Society,Society
18,39,1970,104,Crimes and Criminal Procedure,Postal Service,350874,42559,0.0002964026972645,0.002443666439531,Society,Economy
12,5,1970,278,Banks and Banking,Government Organization and Employees,596284,438832,0.0004662207941182,0.0006334998359281,Economy,Government Structure
12,31,1970,159,Banks and Banking,Money and Finance,596284,223569,0.0002666514613841,0.0007111898340109,Economy,Economy
28,5,1970,212,Judiciary and Judicial Procedure,Government Organization and Employees,255801,438832,0.0008287692385878,0.0004831005943048,Society,Government Structure
28,17,1970,15,Judiciary and Judicial Procedure,Copyrights,255801,27305,5.863933291894872e-05,0.0005493499359091,Society,Society
28,19,1970,79,Judiciary and Judicial Procedure,Customs Duties,255801,439877,0.0003088338200397,0.0001795956596957,Society,Economy
28,35,1970,26,Judiciary and Judicial Procedure,Patents,255801,38218,0.0001016415103928,0.0006803077084096,Society,Economy
28,48,1970,164,Judiciary and Judicial Procedure,Territories and Insular Possessions,255801,166114,0.0006411233732471,0.0009872737999205,Society,National Defense
39,5,1970,33,Postal Service,Government Organization and Employees,42559,438832,0.0007753941586973,7.5199620811609e-05,Economy,Government Structure
23,49,1970,73,Highways,Transportation,67446,282283,0.0010823473593689,0.0002586057254599,Economy,Economy
26,42,1970,176,Internal Revenue Code,The Public Health and Welfare,1040019,1154544,0.0001692276775712,0.0001524411369337,Economy,Society
19,5,1970,87,Customs Duties,Government Organization and Employees,439877,438832,0.0001977825619434,0.000198253545776,Economy,Government Structure
48,2,1970,60,Territories and Insular Possessions,The Congress,166114,117378,0.0003611977316782,0.0005111690436027,National Defense,Government Structure
48,6,1970,13,Territories and Insular Possessions,Surety Bonds,166114,4902,7.825950853028643e-05,0.0026519787841697,National Defense,Economy
38,5,1970,61,Veterans Benefits,Government Organization and Employees,154402,438832,0.0003950726026864,0.000139005359682,National Defense,Government Structure
7,5,1970,184,Agriculture,Government Organization and Employees,448896,438832,0.0004098944967208,0.0004192948554344,Society,Government Structure
8,18,1970,71,Aliens and National and Citizenship,Crimes and Criminal Procedure,120661,350874,0.0005884254232933,0.0002023518414017,Society,Society
31,5,1970,272,Money and Finance,Government Organization and Employees,223569,438832,0.0012166266342829,0.0006198271775987,Economy,Government Structure
15,5,1970,323,Commerce and Trade,Government Organization and Employees,483945,438832,0.0006674312163572,0.0007360447733984,Economy,Government Structure
15,13,1970,18,Commerce and Trade,Census,483945,18313,3.7194309270681584e-05,0.0009829083164964,Economy,Government Structure
15,11,1970,73,Commerce and Trade,Bankruptcy,483945,145467,0.0001508435875977,0.0005018320306323,Economy,Economy
15,21,1970,65,Commerce and Trade,Food and Drugs,483945,164887,0.0001343127834774,0.0003942093676275,Economy,Society
16,5,1970,386,Conservation,Government Organization and Employees,637811,438832,0.0006051949558725,0.000879607685857,Society,Government Structure
20,5,1970,175,Education,Government Organization and Employees,264242,438832,0.000662271705482,0.0003987858679403,Society,Government Structure
20,42,1970,89,Education,The Public Health and Welfare,264242,1154544,0.0003368124673594,7.708671129034493e-05,Society,Society
22,5,1970,394,Foreign Relations and Intercourse,Government Organization and Employees,426126,438832,0.0009246091531612,0.0008978378969628,National Defense,Government Structure
22,8,1970,56,Foreign Relations and Intercourse,Aliens and National and Citizenship,426126,120661,0.0001314165293833,0.0004641101930201,National Defense,Society
33,5,1970,299,Navigation and Navigable Waters,Government Organization and Employees,272343,438832,0.0010978802466007,0.0006813541400809,Economy,Government Structure
40,5,1970,194,"Public Buildings, Property, and Works",Government Organization and Employees,169466,438832,0.0011447724027238,0.0004420826193167,Economy,Government Structure
40,41,1970,78,"Public Buildings, Property, and Works",Public Contracts,169466,48387,0.000460269316559,0.0016120032240064,Economy,Economy
41,40,1970,74,Public Contracts,"Public Buildings, Property, and Works",48387,169466,0.0015293363920061,0.0004366657618637,Economy,Economy
43,5,1970,188,Public Lands,Government Organization and Employees,325641,438832,0.0005773228801041,0.0004284099609873,Economy,Government Structure
43,16,1970,122,Public Lands,Conservation,325641,637811,0.0003746456987909,0.0001912792347576,Economy,Society
43,30,1970,73,Public Lands,Mineral Lands and Mining,325641,141857,0.0002241732459978,0.0005146027337389,Economy,Economy
50,10,1970,400,War and National Defense,Armed Forces,149120,800175,0.0026824034334763,0.0004998906489205,National Defense,National Defense
25,5,1970,165,Indians,Government Organization and Employees,205670,438832,0.000802256041231,0.000375998104058,Society,Government Structure
47,5,1970,46,Telecommunications,Government Organization and Employees,80978,438832,0.0005680555212526,0.0001048237138586,Economy,Government Structure
46,5,1970,435,Shipping,Government Organization and Employees,395032,438832,0.0011011766135401,0.0009912677288803,Economy,Government Structure
46,14,1970,121,Shipping,Coast Guard,395032,94903,0.0003063042993985,0.001274986038376,Economy,National Defense
29,5,1970,214,Labor,Government Organization and Employees,142857,438832,0.0014980014980014,0.0004876581470813,Society,Government Structure
29,18,1970,258,Labor,Crimes and Criminal Procedure,142857,350874,0.0018060018060018,0.0007353066912908,Society,Society
29,49,1970,213,Labor,Transportation,142857,282283,0.0014910014910014,0.0007545619112734,Society,Economy
2,5,1976,306,The Congress,Government Organization and Employees,222405,523104,0.0013758683482835,0.0005849697192145,Government Structure,Government Structure
5,2,1976,129,Government Organization and Employees,The Congress,523104,222405,0.0002466048816296,0.0005800229311391,Government Structure,Government Structure
10,32,1976,122,Armed Forces,National Guard,830801,35290,0.0001468462363429,0.003457069991499,National Defense,National Defense
10,37,1976,330,Armed Forces,Pay and Allowances of the Uniformed Services,830801,78418,0.000397207032731,0.0042082175010839,National Defense,National Defense
32,10,1976,177,National Guard,Armed Forces,35290,830801,0.005015585151601,0.0002130474084648,National Defense,National Defense
37,10,1976,157,Pay and Allowances of the Uniformed Services,Armed Forces,78418,830801,0.0020020913565762,0.0001889742549659,National Defense,National Defense
16,5,1976,495,Conservation,Government Organization and Employees,836638,523104,0.0005916537379368,0.0009462745457882,Society,Government Structure
19,5,1976,114,Customs Duties,Government Organization and Employees,443862,523104,0.0002568365843437,0.0002179298953936,Economy,Government Structure
26,42,1976,283,Internal Revenue Code,The Public Health and Welfare,1357511,1885094,0.0002084697656225,0.0001501251396482,Economy,Society
42,5,1976,1055,The Public Health and Welfare,Government Organization and Employees,1885094,523104,0.0005596537891479,0.0020168073652657,Society,Government Structure
42,20,1976,146,The Public Health and Welfare,Education,1885094,496523,7.744971868776835e-05,0.0002940447874519,Society,Society
42,40,1976,242,The Public Health and Welfare,"Public Buildings, Property, and Works",1885094,215659,0.0001283755611126,0.0011221418999438,Society,Economy
42,12,1976,264,The Public Health and Welfare,Banks and Banking,1885094,616727,0.0001400460666682,0.000428066227034,Society,Economy
42,29,1976,215,The Public Health and Welfare,Labor,1885094,278882,0.0001140526679306,0.0007709353776866,Society,Society
42,45,1976,132,The Public Health and Welfare,Railroads,1885094,242122,7.002303333414673e-05,0.0005451797027944,Society,Economy
28,48,1976,154,Judiciary and Judicial Procedure,Territories and Insular Possessions,286349,199603,0.0005378052656024,0.0007715314900076,Society,National Defense
31,5,1976,340,Money and Finance,Government Organization and Employees,278245,523104,0.001221944689033,0.0006499663546828,Economy,Government Structure
38,5,1976,103,Veterans Benefits,Government Organization and Employees,263727,523104,0.0003905553849245,0.0001969015721539,National Defense,Government Structure
46,5,1976,425,Shipping,Government Organization and Employees,415376,523104,0.0010231693694387,0.0008124579433535,Economy,Government Structure
46,14,1976,243,Shipping,Coast Guard,415376,83340,0.0005850121335849,0.0029157667386609,Economy,National Defense
7,5,1976,336,Agriculture,Government Organization and Employees,569495,523104,0.0005899964003195,0.0006423196916865,Society,Government Structure
15,5,1976,469,Commerce and Trade,Government Organization and Employees,736052,523104,0.0006371832424883,0.0008965712363124,Economy,Government Structure
22,5,1976,646,Foreign Relations and Intercourse,Government Organization and Employees,555718,523104,0.0011624600966677,0.0012349360738973,National Defense,Government Structure
40,5,1976,244,"Public Buildings, Property, and Works",Government Organization and Employees,215659,523104,0.0011314157999434,0.0004664464427723,Economy,Government Structure
41,40,1976,126,Public Contracts,"Public Buildings, Property, and Works",58284,215659,0.0021618282890673,0.0005842556999707,Economy,Economy
20,5,1976,290,Education,Government Organization and Employees,496523,523104,0.0005840615641168,0.0005543830672294,Society,Government Structure
20,42,1976,189,Education,The Public Health and Welfare,496523,1885094,0.0003806470193727,0.0001002602522738,Society,Society
29,5,1976,268,Labor,Government Organization and Employees,278882,523104,0.0009609799126512,0.0005123264207499,Society,Government Structure
25,5,1976,224,Indians,Government Organization and Employees,266166,523104,0.0008415800665749,0.000428213127791,Society,Government Structure
50,10,1976,414,War and National Defense,Armed Forces,133529,830801,0.0031004500894936,0.0004983142774262,National Defense,National Defense
2,5,1982,272,The Congress,Government Organization and Employees,294791,710922,0.0009226875990108,0.0003826017481523,Government Structure,Government Structure
5,2,1982,141,Government Organization and Employees,The Congress,710922,294791,0.0001983339944466,0.0004783049686048,Government Structure,Government Structure
5,3,1982,67,Government Organization and Employees,The President,710922,44452,9.424381296401011e-05,0.0015072437685593,Government Structure,Government Structure
5,22,1982,269,Government Organization and Employees,Foreign Relations and Intercourse,710922,737900,0.0003783818759301,0.00036454804174,Government Structure,National Defense
3,5,1982,90,The President,Government Organization and Employees,44452,710922,0.0020246558085125,0.000126596166668,Government Structure,Government Structure
22,5,1982,700,Foreign Relations and Intercourse,Government Organization and Employees,737900,710922,0.0009486380268329,0.0009846368518627,National Defense,Government Structure
10,1,1982,37,Armed Forces,General Provisions,801854,2370,4.614306345045357e-05,0.0156118143459915,National Defense,Government Structure
10,32,1982,132,Armed Forces,National Guard,801854,35581,0.000164618496634,0.0037098451420702,National Defense,National Defense
10,37,1982,283,Armed Forces,Pay and Allowances of the Uniformed Services,801854,106098,0.0003529320799048,0.0026673452845482,National Defense,National Defense
32,10,1982,149,National Guard,Armed Forces,35581,801854,0.0041876282285489,0.0001858193636247,National Defense,National Defense
37,10,1982,217,Pay and Allowances of the Uniformed Services,Armed Forces,106098,801854,0.0020452788930988,0.0002706228315877,National Defense,National Defense
11,26,1982,43,Bankruptcy,Internal Revenue Code,193919,1818059,0.0002217420675642,2.365159766542229e-05,Economy,Economy
